v1,region_id,year,city_id,city,trend_lg_agri_predicted,trend_lg_nonagri_predicted,trend_lg_gdppc_predicted,v11,province_id,province,lg_nonagri_predicted,lg_agri_predicted,lg_gdppc_predicted,lg_totalgdp_predicted,club_trend_lg_gdppc_predicted,club_trend_lg_nonagri_predicted,club_trend_lg_agri_predicted,fclub_trend_lg_gdppc_predicted,fclub_trend_lg_nonagri_predicted,fclub_trend_lg_agri_predicted,re_trend_lg_gdppc_predicted,re_trend_lg_nonagri_predicted,re_trend_lg_agri_predicted,lg101214,urban_population,total_population,nonagri_gdp,emp_agri,emp_ind,emp_ser,emp_agri_gr,emp_nonagri,emp_nonagri_gr,wtrend_lg_agri_predicted,wtrend_lg_nonagri_predicted,wtrend_lg_gdppc_predicted,wv1,wlg_nonagri_predicted,wlg_agri_predicted,wlg_gdppc_predicted,wlg_totalgdp_predicted,wlg101214,wurban_population,wtotal_population,wnonagri_gdp,wemp_agri,wemp_ind,wemp_ser,wemp_agri_gr,wemp_nonagri,wemp_nonagri_gr
3073,153,2014,410500,安阳市,5.170217,7.1516099,10.274748,4904,410000,Henan (province),7.203537,5.2245874,10.325615,7.3329978,9,5,16,3,3,13,.98399007,1.0235885,1.1059107,8.7261705,2194694.8,5310132,.87856901,.22,63.540001,36.240002,.0099999998,99.779999,-.0099999998,4.8515658,6.800786,10.432747,4936.7144,6.8670201,4.9101586,10.498012,7.0039849,7.6824036,835234.88,3765126.5,.87257171,.53428572,54.791428,44.674286,-.035714287,99.465714,.035714287
3074,153,2015,410500,安阳市,5.2208509,7.2287745,10.344769,5275,410000,Henan (province),7.2266712,5.2672453,10.33659,7.3585229,9,5,16,3,3,13,.98375875,1.0224544,1.1048083,8.721487,2218195.8,5356348.5,.87647098,.12,63.049999,36.830002,-.1,99.879997,.1,4.9019737,6.8842387,10.508951,5307.7144,6.9090443,4.9503455,10.529737,7.0459113,7.6883807,848394.88,3797871,.87267309,,54.400002,45.158573,,99.558571,.092857145
3075,153,2016,410500,安阳市,5.2693119,7.302886,10.412156,5646,410000,Henan (province),7.2718801,5.2941723,10.378486,7.4014916,9,5,16,3,3,13,.98359108,1.0214632,1.1037854,8.7188835,2234233.8,5380074,.87843663,.11,61.720001,38.18,-.0099999998,99.900002,.02,4.9501982,6.9641962,10.582072,5678.7144,6.9350061,4.9666109,10.550258,7.0705061,7.6966147,853965.13,3814686.8,.87383085,,54.168571,45.434284,,99.602859,.044285715
3076,153,2017,410500,安阳市,5.3162079,7.3747654,10.477677,6017,410000,Henan (province),7.3308835,5.2450609,10.42164,7.4479594,9,5,16,3,3,13,.98347771,1.0205905,1.1028205,8.7075596,2103772.8,5375771.5,.88951766,.11,59.759998,40.119999,0,99.879997,-.02,4.9968557,7.0415325,10.652931,6049.7144,7.0210366,4.9322619,10.622466,7.1418157,7.706706,870943.44,3822755.3,.88664973,,53.48,46.169998,,99.650002,.047142856
3077,153,2018,410500,安阳市,5.3622093,7.4451571,10.542023,6388,410000,Henan (province),7.3925037,5.2855453,10.475843,7.5072665,9,5,16,3,3,13,.98340672,1.0198102,1.1018986,8.7027903,2121915.8,5396766.5,.8915776,.11,59.759998,40.119999,0,99.879997,0,5.0426059,7.1170492,10.72227,6420.7144,7.0761495,4.963398,10.669341,7.1940551,7.7151909,881364.44,3837347.8,.88916451,,50.66,49.057144,,99.71714,.067142859
3078,153,2019,410500,安阳市,5.4078088,7.5146952,10.605739,6759,410000,Henan (province),7.4539127,5.3282056,10.552026,7.5666595,9,5,16,3,3,13,.98336238,1.0190915,1.1010058,8.6889629,2143358.5,5415968.5,.89337689,.059999999,53.759998,46.18,-.050000001,99.940002,.059999999,5.087944,7.1914959,10.790755,6791.7144,7.101028,5.0133915,10.705701,7.2216244,7.7149487,893032.44,3851005.5,.88678473,.18714286,45.872856,53.941429,-.095714286,99.814285,.09714286
3079,153,2020,410500,安阳市,5.4533062,7.5838823,10.669207,7130,410000,Henan (province),7.4435849,5.4126368,10.570182,7.5668736,9,5,16,3,3,13,.98332715,1.0184025,1.1001362,8.6893139,2175621.5,5436011,.88400847,,,,,,,5.1331706,7.265521,10.858919,7162.7144,7.0968318,5.0882025,10.730598,7.2264891,7.7182713,897591.56,3861195.3,.87881345,,,,,,
3080,154,2001,410600,鹤壁市,3.3001628,4.6628141,9.1532536,82,410000,Henan (province),4.5970178,3.2649155,9.0926571,4.8312373,6,8,,2,4,,1.0037013,.84778422,.86705482,7.5908227,375457.38,1386240.8,.79118806,1.78,58.77,39.450001,-.02,98.220001,-.079999998,4.2802272,5.5763531,8.9758177,104,5.4973578,4.2437301,8.9016447,5.7588611,8.4899712,1103061.6,4906361.5,.77217907,1.096,43.032001,55.872002,-.044,98.903999,.044
3081,154,2002,410600,鹤壁市,3.3743348,4.7908688,9.2712545,453,410000,Henan (province),4.6901441,3.3210909,9.1774387,4.9167595,6,8,,2,4,,1.0040358,.85116971,.86980122,7.5927596,376920.59,1393242.9,.79722732,1.75,58.830002,39.43,-.029999999,98.260002,.039999999,4.3539448,5.6999416,9.0888433,475,5.6516604,4.3089271,9.0515089,5.8946981,8.4919062,1107731.4,4929797.5,.78649259,1.198,42.487999,56.310001,.102,98.797997,-.106
3082,154,2003,410600,鹤壁市,3.4484184,4.9187589,9.3891048,824,410000,Henan (province),4.8406434,3.4198987,9.3024092,5.0569911,6,8,,2,4,,1.0043601,.85440296,.87243748,7.5940862,420346,1470699.5,.80545521,1.38,57.59,41.029999,-.37,98.620003,.36000001,4.4275713,5.8233328,9.201684,846,5.7255712,4.394486,9.0938673,5.9703856,8.4967785,1147803.5,4844810,.78500283,1.3380001,41.251999,57.411999,.14,98.664001,-.134
3083,154,2004,410600,鹤壁市,3.5221927,5.0460682,9.5064163,1195,410000,Henan (province),4.9652162,3.5438182,9.441596,5.181437,6,8,,2,4,,1.0046672,.85747886,.87494427,7.59338,438276.38,1479708.3,.80555737,1.42,58.32,40.259998,.039999999,98.580002,-.039999999,4.5009027,5.946208,9.3140602,1217,5.8674588,4.5131083,9.2512484,6.1070662,8.4974461,1201171,4887359.5,.78896224,1.232,39.644001,59.124001,-.106,98.767998,.104
3084,154,2005,410600,鹤壁市,3.5953653,5.1721854,9.6225882,1566,410000,Henan (province),5.113193,3.5800185,9.5659981,5.3086357,6,8,,2,4,,1.004951,.86038786,.87731057,7.5920043,443652.53,1488198.9,.82247049,1.5,58.799999,39.700001,.079999998,98.5,-.079999998,4.5736523,6.0680051,9.4254236,1588,6.0445971,4.5595946,9.4073277,6.258543,8.4969692,1219730.5,4915475,.8091802,.96600002,43.09,55.942001,-.266,99.031998,.264
3085,154,2006,410600,鹤壁市,3.6676974,5.2962961,9.7368555,1937,410000,Henan (province),5.35322,3.6295228,9.7961369,5.5173821,6,8,,2,4,,1.0052006,.86310655,.87954092,7.5906515,481282.31,1494595.3,.84860438,1.4,59.860001,38.740002,-.1,98.599998,.1,4.6455646,6.1879644,9.5350695,1959,6.2406344,4.6092062,9.5897226,6.4282894,8.4964418,1268236.4,4944947,.83031797,1.0700001,43.810001,55.118,.104,98.928001,-.104
3086,154,2007,410600,鹤壁市,3.7389126,5.4174395,9.8483105,2308,410000,Henan (province),5.4542222,3.7120833,9.8836832,5.6156139,6,8,,2,4,,1.0053996,.86560297,.88164026,7.5900373,499978.34,1503539.1,.85095865,1.37,60.459999,38.169998,-.029999999,98.629997,.029999999,4.7163482,6.3052678,9.6422462,2330,6.3205276,4.7011824,9.6541119,6.509191,8.4966345,1300271.1,4974228.5,.82936186,.958,42.672001,56.368,-.112,99.040001,.112
3087,154,2008,410600,鹤壁市,3.8086381,5.5347972,9.9561958,2679,410000,Henan (province),5.612113,3.8198576,10.034098,5.7661929,6,8,,2,4,,1.0055463,.86787003,.88361025,7.5894303,504045.84,1512969.9,.85720354,1.3,60.720001,37.98,-.07,98.699997,.07,4.7856212,6.419229,9.7463408,2701,6.4678898,4.7959971,9.7932215,6.6487875,8.4979315,1315150.1,5005060.5,.83589983,.77399999,44.012001,55.214001,-.184,99.225998,.186
3088,154,2009,410600,鹤壁市,3.8764348,5.6476412,10.059843,3050,410000,Henan (province),5.6937084,3.8761857,10.109748,5.8442192,6,8,,2,4,,1.005645,.86991036,.88544619,7.5878634,513033.44,1522710.4,.86026847,.94,63.82,35.240002,-.36000001,99.059998,.36000001,4.8529634,6.5292006,9.8467693,3072,6.562005,4.8493671,9.8825254,6.7354422,8.4989653,1329420.1,5037310.5,.84192288,1.056,42.664001,56.279999,.28200001,98.944,-.28200001
3089,154,2010,410600,鹤壁市,3.9418914,5.7554388,10.158775,3421,410000,Henan (province),5.8335419,3.973968,10.225573,5.978282,6,8,,2,4,,1.0057111,.87174767,.88715357,7.5862179,532801.88,1512916.1,.86524713,.67000002,65.580002,33.75,-.27000001,99.330002,.27000001,4.9179811,6.6346555,9.9430637,3443,6.7208533,4.9559431,10.01877,6.8858604,8.4994154,1353799.3,5005045.5,.84891146,1.1160001,43.596001,55.290001,.059999999,98.886002,-.057999998
3090,154,2011,410600,鹤壁市,4.0045962,5.8577709,10.252644,3792,410000,Henan (province),5.9883366,4.0886717,10.372402,6.1277671,6,8,,2,4,,1.0057604,.87340879,.88873726,7.5834384,537080.5,1515828.8,.86985344,.64999998,65.769997,33.580002,-.02,99.349998,.02,4.9802713,6.7351484,10.034847,3814,6.8862162,5.0568781,10.176877,7.0413852,8.4977589,1320614.6,5031419.5,.8571412,1.028,46.622002,52.346001,-.088,98.968002,.082000002
3091,154,2012,410600,鹤壁市,4.0642171,5.9544144,10.341265,4163,410000,Henan (province),6.1085472,4.1823921,10.486882,6.2445693,6,8,,2,4,,1.0058035,.87491596,.89020061,7.5814643,575920.13,1579205.9,.87282336,.56999999,65.57,33.860001,-.079999998,99.43,.079999998,5.039526,6.8304515,10.121931,4185,6.9505396,5.148633,10.230421,7.1100574,8.4967518,1330414.9,4906914.5,.85352385,.71600002,47.84,51.444,-.31200001,99.283997,.31600001
3092,154,2013,410600,鹤壁市,4.1206331,6.0454726,10.424754,4534,410000,Henan (province),6.1322069,4.1925445,10.501288,6.2665215,6,8,,2,4,,1.0058482,.87629348,.89155555,7.5796037,587864.38,1585684,.87431502,.13,69.279999,30.59,-.44,99.870003,.44,5.0956278,6.9207129,10.20448,4556,6.996696,5.1683903,10.268977,7.1518455,8.4942427,1368344.9,4930249,.85713142,.35800001,54.242001,45.400002,-.35800001,99.641998,.35800001
3093,154,2014,410600,鹤壁市,4.1740174,6.1314344,10.503593,4905,410000,Henan (province),6.2030835,4.2298923,10.576191,6.3332453,6,8,,2,4,,1.0059061,.87757385,.89282334,7.5757899,636404.88,1592785.4,.87795341,.15000001,70.230003,29.620001,.02,99.849998,-.02,5.1487336,7.006382,10.282935,4927,7.0639729,5.2073088,10.33985,7.2150345,8.4882689,1419228.4,4952592.5,.86058801,.25799999,54.301998,45.439999,-.1,99.741997,.1
3094,154,2015,410600,鹤壁市,4.2247243,6.2130046,10.578453,5276,410000,Henan (province),6.2407928,4.2717876,10.603214,6.3714662,6,8,,2,4,,1.0059814,.87878156,.8940134,7.5717206,645664.69,1606641.5,.87750429,.079999998,69.760002,30.16,-.07,99.919998,.07,5.199182,7.0880966,10.357894,5298,7.1018143,5.2510471,10.367048,7.2540822,8.4863558,1434378.6,4995682.5,.85962605,.134,54.841999,45.023998,-.124,99.865997,.124
3095,154,2016,410600,鹤壁市,4.2732468,6.2910676,10.650187,5647,410000,Henan (province),6.2492208,4.2984886,10.60461,6.3821507,6,8,,2,4,,1.0060768,.8799389,.89513528,7.56952,650295.81,1613756.1,.87552655,.050000001,67.410004,32.549999,-.029999999,99.959999,.039999999,5.2474566,7.1666408,10.430098,5669,7.1384764,5.2673554,10.399528,7.2874217,8.4842005,1443872,5017791,.86239159,.1,54.633999,45.265999,-.034000002,99.900002,.034000002
3096,154,2017,410600,鹤壁市,4.3201962,6.3665781,10.719709,6018,410000,Henan (province),6.324585,4.2500515,10.665894,6.4429145,6,8,,2,4,,1.0061958,.88106793,.89620292,7.5614362,604658.06,1633889.1,.88840324,.050000001,66.25,33.700001,0,99.949997,-.0099999998,5.2941718,7.2428303,10.500311,6040,7.2126737,5.2269173,10.459419,7.3461442,8.4796858,1418046.3,5030153.5,.87563634,.086000003,54.313999,45.598,-.014,99.912003,.012
3097,154,2018,410600,鹤壁市,4.3662462,6.4403849,10.787822,6389,410000,Henan (province),6.3738451,4.2862053,10.706474,6.4907207,6,8,,2,4,,1.006336,.88218015,.89723468,7.5564494,609952.38,1640271.4,.88969582,.059999999,54.75,45.189999,.0099999998,99.940002,-.0099999998,5.3399916,7.3174133,10.569221,6411,7.2754149,5.2619157,10.514892,7.405479,8.4765282,1429418.6,5049328,.87859803,.079999998,50.264,49.653999,-.0060000001,99.917999,.0060000001
3098,154,2019,410600,鹤壁市,4.4118958,6.5132322,10.855191,6760,410000,Henan (province),6.4345417,4.3331089,10.782043,6.5499048,6,8,,2,4,,1.0064915,.88327992,.89824229,7.5539832,615033.44,1646079.8,.89104253,.059999999,53.560001,46.380001,0,99.940002,0,5.3854122,7.3910599,10.637415,6782,7.3123937,5.3047071,10.564351,7.4432235,8.4655762,1443255.1,5067307.5,.8779422,.097999997,45.504002,54.396,.017999999,99.900002,-.017999999
3099,154,2020,410600,鹤壁市,4.4574437,6.5856981,10.922279,7131,410000,Henan (province),6.4331865,4.4167643,10.81016,6.5581713,6,8,,2,4,,1.0066515,.88436115,.8992334,7.5542126,606014.06,1647815.8,.88251036,,,,,,,5.4307342,7.4643369,10.705341,7153,7.3164797,5.3911901,10.598477,7.4578791,8.4679728,1507555.5,5081343,.86882102,,,,,,
3100,155,2001,410700,新乡市,4.4133625,5.8309755,8.9242382,92,410000,Henan (province),5.7062216,4.3784761,8.8007469,5.9413524,9,5,14,3,3,11,.97858864,1.0601772,1.1595268,8.8655357,1317110.8,5481687,.79046744,.83999997,46.540001,52.610001,.039999999,99.150002,-.050000001,4.0517244,5.6524324,9.195816,133.5,5.5462751,4.0222373,9.0933018,5.7472515,8.1904936,907014.44,4412827,.8185944,7.8133335,41.516666,50.669998,-1.2533333,92.186668,1.4533334
3101,155,2002,410700,新乡市,4.4872575,5.9615588,9.0449123,463,410000,Henan (province),5.8424292,4.4336061,8.9305677,6.0611076,9,5,14,3,3,11,.97952396,1.0591604,1.1566789,8.8667727,1336969.5,5507224.5,.80358005,.79000002,44.799999,54.41,-.050000001,99.209999,.059999999,4.1252761,5.7773495,9.3102617,504.5,5.7087493,4.0842171,9.2507772,5.8925676,8.198019,896090.31,4435086,.83270776,7.8833332,41.963333,50.150002,.07,92.113335,-.07333333
3102,155,2003,410700,新乡市,4.5610652,6.0918298,9.1652775,834,410000,Henan (province),5.9912357,4.535748,9.0537319,6.2009182,9,5,14,3,3,11,.98041701,1.0581689,1.1539332,8.8706999,1439294.1,5643045.5,.81084168,1.27,42.330002,56.400002,.47999999,98.730003,-.47999999,4.1987534,5.9020014,9.4244509,875.5,5.8240528,4.1598783,9.3373699,6.0025892,8.2035275,945428,4372795.5,.83724177,8.0866671,44.631668,47.285,.20333333,91.916664,-.19666667
3103,155,2004,410700,新乡市,4.6345639,6.221179,9.2847395,1205,410000,Henan (province),6.1409602,4.6519074,9.2201653,6.3443794,9,5,14,3,3,11,.98123968,1.0571655,1.1512673,8.8701801,1554224.9,5700491,.81593615,1.47,40,58.540001,.2,98.540001,-.19,4.2719808,6.0259509,9.5379791,1246.5,5.9604349,4.2806873,9.4892035,6.1369219,8.2069597,991245.06,4411619,.83901691,7.1766667,44.043335,48.778332,-.91000003,92.821663,.90499997
3104,155,2005,410700,新乡市,4.7074699,6.3487458,9.4024248,1576,410000,Henan (province),6.3310733,4.6920009,9.3901157,6.5085163,9,5,14,3,3,11,.98195779,1.0561075,1.148677,8.8692141,1569572.8,5733286,.83740872,1.63,40.439999,57.93,.16,98.370003,-.17,4.3446846,6.1485662,9.6502237,1617.5,6.1276455,4.3294387,9.6346159,6.2848749,8.2067642,1000884.1,4437004,.85505158,6.2416668,46.369999,47.386665,-.935,93.756668,.935
3105,155,2006,410700,新乡市,4.7795415,6.4734678,9.5172977,1947,410000,Henan (province),6.5548081,4.7411346,9.6032515,6.7058573,9,5,14,3,3,11,.98253423,1.0549434,1.1461693,8.868638,1631672.1,5766645.5,.85980546,1.64,42.810001,55.560001,.0099999998,98.370003,0,4.4166131,6.269052,9.760438,1988.5,6.3213286,4.3801761,9.8146563,6.4591041,8.2043343,1056931,4462988.5,.87174499,6.23,45.456665,48.313332,-.011666667,93.769997,.013333334
3106,155,2007,410700,新乡市,4.8504987,6.5942397,9.628294,2318,410000,Henan (province),6.6581869,4.8281717,9.6932869,6.8069611,9,5,14,3,3,11,.98293841,1.0536331,1.1437536,8.8699465,1672269.1,5800407.5,.86176372,1.7,44.310001,53.990002,.059999999,98.300003,-.07,4.4874759,6.3865604,9.8678417,2359.5,6.4297218,4.4690051,9.9098558,6.5659022,8.1957188,1102358.5,4489247.5,.87321508,5.9499998,45.580002,48.465,-.28,94.044998,.27500001
3107,155,2008,410700,新乡市,4.9199653,6.7101583,9.7345619,2689,410000,Henan (province),6.8169956,4.9302125,9.8448668,6.9581118,9,5,14,3,3,11,.98316193,1.0521696,1.1414399,8.8719149,1699189.3,5836011,.86838847,1.85,43.880001,54.27,.15000001,98.150002,-.15000001,4.5568929,6.5003743,9.9717846,2730.5,6.5558028,4.5613279,10.025738,6.6878419,8.1945677,1118200,4517100.5,.87681234,.59666669,46.790001,52.613335,-5.3533335,99.403336,5.3583331
3108,155,2009,410700,新乡市,4.9875097,6.8204808,9.8354139,3060,410000,Henan (province),6.8895607,4.9847121,9.9103785,7.0283179,9,5,14,3,3,11,.98320967,1.0505637,1.1392354,8.8730469,1710578,5873627,.87043929,1.35,45.759998,52.900002,-.5,98.660004,.50999999,4.6244359,6.6098838,10.071724,3101.5,6.6508474,4.6215329,10.116927,6.777204,8.1915293,1130131.5,4546210.5,.88163966,.69833332,49.060001,50.241665,.10166667,99.301666,-.10166667
3109,155,2010,410700,新乡市,5.0527258,6.9247327,9.9304371,3431,410000,Henan (province),7.0371957,5.0909429,10.03472,7.1706843,9,5,14,3,3,11,.98310572,1.0488548,1.1371555,8.87498,1716190.3,5836045.5,.87503737,1.38,47.009998,51.610001,.029999999,98.620003,-.039999999,4.6896896,6.7146192,10.167252,3472.5,6.8009334,4.7261767,10.243124,6.9232211,8.1879721,1149096.6,4517122,.88532472,.76333332,49.878334,49.358334,.064999998,99.236664,-.064999998
3110,155,2011,410700,新乡市,5.1152005,7.0226102,10.019405,3802,410000,Henan (province),7.1814146,5.197536,10.170369,7.3102779,9,5,14,3,3,11,.98288029,1.0470893,1.1352129,8.8741055,1692658.6,5869097.5,.87909412,1.22,47.099998,51.689999,-.16,98.790001,.17,4.7522306,6.8142114,10.258072,3843.5,6.9410768,4.8295131,10.373851,7.0586858,8.187211,1133525.5,4539756.5,.88940221,.61666667,52.716667,46.665001,-.14666666,99.381668,.145
3111,155,2012,410700,新乡市,5.1746159,7.1140914,10.102356,4173,410000,Henan (province),7.2297425,5.2872972,10.206032,7.3637075,9,5,14,3,3,11,.98256689,1.0453138,1.1334153,8.8732109,1779524.8,5735283.5,.87462068,1.22,47.59,51.189999,0,98.779999,-.0099999998,4.8117261,6.9085088,10.344081,4214.5,7.0092058,4.9235177,10.431681,7.1294975,8.1935902,1177053,4479090.5,.88700688,.23833333,54.573334,45.188332,-.37833333,99.761665,.38
3112,155,2013,410700,新乡市,5.2308607,7.1995521,10.179701,4544,410000,Henan (province),7.2756281,5.2980433,10.244703,7.4052544,9,5,14,3,3,11,.9822039,1.0435777,1.1317686,8.8698626,1830792.8,5762555,.87842363,.31999999,64.25,35.43,-.89999998,99.68,.89999998,4.8680382,6.9976749,10.42546,4585.5,7.080759,4.9529223,10.497647,7.196312,8.1972437,1213686.4,4500334.5,.89118671,.2,57.048332,42.751667,-.038333334,99.800003,.038333334
3113,155,2014,410700,新乡市,5.2841043,7.2796564,10.252112,4915,410000,Henan (province),7.3315582,5.3422685,10.303124,7.4597688,9,5,14,3,3,11,.98182231,1.0419154,1.1302712,8.8616428,1884141.5,5788741.5,.87966818,.25,64.459999,35.290001,-.07,99.75,.07,4.9213066,7.0821271,10.502614,4956.5,7.1412435,4.9815183,10.56116,7.2530427,8.1974726,1249025.1,4520830,.89448881,.21333334,57.384998,42.401669,.013333334,99.786667,-.013333334
3114,155,2015,410700,新乡市,5.3346848,7.3552585,10.320425,5286,410000,Henan (province),7.3518219,5.3861332,10.310921,7.4829021,9,5,14,3,3,11,.98144364,1.0403446,1.1288973,8.8587065,1900889.9,5839058.5,.8771475,.07,63.09,36.84,-.18000001,99.93,.18000001,4.9718847,7.1624889,10.576127,5327.5,7.1874447,5.0193396,10.597492,7.2982574,8.200387,1263300.5,4560156,.89535475,.13666667,57.311668,42.551666,-.076666668,99.863335,.076666668
3115,155,2016,410700,新乡市,5.3830857,7.4273438,10.385601,5657,410000,Henan (province),7.3771925,5.4050369,10.330994,7.5074806,9,5,14,3,3,11,.98108256,1.0388712,1.1276181,8.8563166,1919067,5864978.5,.87784249,.07,61.490002,38.439999,0,99.93,0,5.0202751,7.2395325,10.646727,5698.5,7.2142339,5.0379286,10.619105,7.3241382,8.2013922,1274502.5,4580171.5,.89615732,.12666667,56.305,43.568333,-.0099999998,99.873337,.0099999998
3116,155,2017,410700,新乡市,5.4299183,7.4968872,10.44858,6028,410000,Henan (province),7.4473338,5.3644958,10.386446,7.5647402,9,5,14,3,3,11,.98074651,1.0374908,1.1264092,8.8487635,1860268,5893614.5,.88922375,.07,60.650002,39.279999,0,99.93,0,5.0671,7.3140922,10.715198,6069.5,7.2892847,4.9994445,10.679953,7.3878851,8.2004051,1285021.4,4592034.5,.90629411,.115,55.568333,44.316666,-.011666667,99.885002,.011666667
3117,155,2018,410700,新乡市,5.4758501,7.5647392,10.510163,6399,410000,Henan (province),7.5092669,5.3943844,10.441013,7.6231732,9,5,14,3,3,11,.98043472,1.03619,1.1252509,8.8446016,1869917.3,5916620,.89234149,.07,53.450001,46.48,0,99.93,0,5.1130261,7.386939,10.782254,6440.5,7.3493276,5.0324326,10.732456,7.4452825,8.1968527,1287525.6,4610058,.9086743,.088333331,50.389999,49.521667,-.026666667,99.911667,.026666667
3118,155,2019,410700,新乡市,5.5213842,7.6316261,10.570996,6770,410000,Henan (province),7.5473289,5.4408813,10.491738,7.662147,9,5,14,3,3,11,.9801411,1.0349488,1.1241293,8.8390408,1892594.3,5937711.5,.89152831,.16,45.790001,54.049999,.090000004,99.839996,-.090000004,5.1585498,7.4587822,10.848521,6811.5,7.3683238,5.0831304,10.762876,7.4671431,8.1781921,1302504.8,4626463.5,.90607923,.13666667,45.921665,53.939999,.048333332,99.861664,-.050000001
3119,155,2020,410700,新乡市,5.5668197,7.6981363,10.631555,7141,410000,Henan (province),7.5473142,5.5274954,10.521317,7.6719003,9,5,14,3,3,11,.97985691,1.0337451,1.1230361,8.8412914,2066699.6,5956284.5,.88286221,,,,,,,5.2039661,7.5302362,10.914501,7182.5,7.3746924,5.1612048,10.799535,7.4805288,8.1857042,1311325.6,4643287,.89977491,,,,,,
3120,156,2001,410800,焦作市,3.9239347,5.7823892,9.4342651,83,410000,Henan (province),5.6618338,3.8895421,9.3130302,5.818789,6,5,33,2,3,21,1.0345157,1.0513433,1.030939,8.012558,1126382.5,3170008,.85474229,1.47,55.400002,43.130001,.07,98.529999,-.07,4.1594744,5.6848903,9.1743593,92.428574,5.6183987,4.1226029,9.1136532,5.843123,8.3994598,1054770.5,4204904,.80146724,1.61,45.601429,52.785713,-.0042857141,98.387146,-.027142856
3121,156,2002,410800,焦作市,3.9974349,5.9033637,9.5446863,454,410000,Henan (province),5.8661609,3.955106,9.5197411,6.0041161,6,5,33,2,3,21,1.0336473,1.0488211,1.0304176,8.0162773,1180753.5,3185810.8,.87113774,1.14,55.48,43.369999,-.33000001,98.849998,.31999999,4.2333765,5.8099213,9.2889719,463.42856,5.7428885,4.1884747,9.2304287,5.955759,8.4085331,1064002.6,4224431,.81074274,1.7328571,45.107143,53.16143,.12285715,98.26857,-.11857143
3122,156,2003,410800,焦作市,4.0708489,6.0240369,9.6548052,825,410000,Henan (province),5.920208,4.0403404,9.5401831,6.0622373,6,5,33,2,3,21,1.0327822,1.046393,1.0299102,8.0316572,1276171.3,3334566.8,.86759585,1.02,53.040001,45.950001,-.12,98.989998,.14,4.3071856,5.9347858,9.4034319,834.42859,5.841639,4.2748723,9.3008137,6.0529308,8.4137487,1210010.1,4353091,.81215274,1.6314286,46.622856,51.747143,-.10142857,98.370003,.10142857
3123,156,2004,410800,焦作市,4.1439857,6.1440139,9.7642555,1196,410000,Henan (province),6.0559335,4.152585,9.691844,6.1948853,6,5,33,2,3,21,1.0319164,1.0440528,1.0294032,8.0347414,1357677.6,3350559,.87027001,1.4299999,51.919998,46.650002,.41,98.57,-.41999999,4.3806987,6.0591507,9.5174427,1205.4286,5.9698067,4.3926177,9.442749,6.1782517,8.4147778,1280025.5,4395078,.81433994,1.5,45.478573,53.021427,-.13142857,98.5,.13
